,id,content,Sentiment_updated
1294,1295,with thee ladies getting retarded,neutral
1295,1296,"@Izzy_Artest  LOVING YOU. Haha =] join the club than! lol please  HAC 36 or 40cm is calling you. Jon told me about Ron, you can do it! LOL",love
1296,1297,Wearing &quot;purple with a passion&quot; by OPI and I absolutely love it!!,love
1297,1298,"outta the shower, too bad justin couldn't spend the night.  haha",worry
1298,1299,http://twitpic.com/4wc1y - Cracking myself more &amp; more up..  PhootoBoothingisFunForBunny Volumen Eins!,neutral
1299,1300,Dad just gave me his old BlackBerry. Not that old... But it doesn't even have a scroll ball. I want that Bold.,worry
1300,1301,Today was fun  I &lt;3 meeting boardies! The acoustic set was just soo phenomenal!,happiness
1301,1302,@IdRatherBeSki @siriuslyheather They follow me,neutral
1302,1303,Watching SNL  gahhhhh Will Forte is soooooo funty!!!,neutral
1303,1304,@billzucker thanks will try to behave,neutral
1304,1305,cookies are good,happiness
1305,1306,Time for bed!  Hope your saturday was as lovely as mine was...,love
1306,1307,"enough for today, good night all",neutral
1307,1308,i am so going to see transformers on imax.   SO EXCITED!!!,happiness
1308,1309,Be my Yoko Ono and follow me wherever I may go !,neutral
1309,1310,"41 Followers? Random people, but okay!",worry
1310,1311,watching SNL   yay for @jtimberlake hosting!  I love him,love
1311,1312,Mother's day has already began! Congratulations Mom! Love u and u know it,love
1312,1313,watching my new season eleven dvd,neutral
1313,1314,JONAS rocked tonight!  going to bed after I write a lil bit... Night and bless all,love
1314,1315,@mixhelle I *heart* Elvis,neutral
1315,1316,@Kevin_AnR_Shine Feeling pretty good. You should check this out http://www.myspace.com/bigcitymonkey Just saying.,fun
1316,1317,@erikarbautista ! HE HAS A FAVOURITE! You're his favourite ;) OMGAAH.   sorry for creepering? ..not really lol,sadness
1317,1318,Don't hide your smiles  - http://robo.to/OneFlipsta,neutral
1318,1319,Watching Body of Lies...good film,worry
1319,1320,@TerrenceJ106 how's the fam? Well I hope.,neutral
1320,1321,"@paintedwhispers i miss morimoto! he's too strong a challenger i guess. oh, watch ace of cakes at midnite! they're doing a 'Lost' cake.",worry
1321,1322,Just got nudged by Diane.,neutral
1322,1323,"@Styla73 Tis a book...called Love, Sex and Tragedy. Highly interesting. Influence of classical on modern world",happiness
1323,1324,@jyamasaki Ok.. so what do you think of a snapshot befoooore the vid recording on Seesmic so the ladies dont look like freaks? just sayin,neutral
1324,1325,@TxKFilms Yay! have fun,happiness
1325,1326,I Love the lady from the Progressive commercials she's so funny,love
1326,1327,hi twitter people,neutral
1327,1328,@mrskutcher http://twitpic.com/4w9zb - must... stick.. my... thumb.. in .. chin... dimple!! lol  my hubby has one lol  but his is un ...,worry
1328,1329,yay i hit 50 subscribers on youtube. go me  lol.,happiness
1329,1330,@emily_laiter we already discussed this today but yeaaaaaah,worry
1330,1331,@devbanana nice! no idea about C++. try IBM's TTS works great IMO.,neutral
1331,1332,okay the new jonas episode was awesome,love
1332,1333,#frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day,sadness
1333,1334,got a lot of shopping done today...really excited bout my new travel journal! Going to go to sleep watching a movie with my cousins,happiness
1334,1335,whoops...  not  in my last tweet,neutral
1335,1336,@wesdunn haha no kidding... I listen to them all day long bud,happiness
1336,1337,Back in New Mexico again! Happy Mothers day to you mothers out there!,love
1337,1338,Heaven- Bryan Adams,neutral
1338,1339,Happy mothers day in 25 minutes everyone,happiness
1339,1340,"@vardenrhode Many thanks, mate",happiness
1340,1341,@LadyFarrahGiano how's the baby fever,neutral
1341,1342,@bubzbeauty awww. i wish i had a younger sis ): but i do have an older one!!! i bet your younger sis loves it JUST as much as u do!,worry
1342,1343,sitting in bed thinking,worry
1343,1344,@asiareeves I'm just glad it turned out okay for you!,neutral
1344,1345,@reinamexicana garcia bend- learned that lesson last night! I thought i was gonna throw up! Got our tix for fashion show at end of mo.,surprise
1345,1346,Watching JT on SNL,neutral
1346,1347,Om Nom Nom RICE PUDDING!,worry
1347,1348,LIVE FROM NEW YORK ITS SATURDAY NIGHT!  finally a new one,love
1348,1349,had a lovely breakfast with mum...yummy pancakes,love
1349,1350,*happy sigh* Mom liked the flowers I sent! PHEW! It's never a sure thing with her,worry
1350,1351,They have some BOMBBBB food &amp; dessert here at Prom. I'm sooo satisfied hahahah  Everyone looks pwetttty!,worry
1351,1352,@WalkingHorse New constructions poping up all over there now,neutral
1352,1353,on our way home after seeing Rodney Atkins in concert...I Love him! Thanks Bob,love
1353,1354,@johncmayer Haha your humor makes me happy,happiness
1354,1355,"Want: Trip to Boston next month. Need: Addit'l motivation to save the $ to do so.  Beloved daughter wants to go with, which = 2x the $.",neutral
1355,1356,"@WhatsUpGuru Yeah, I hired some guy named Lenny to tend to the rabbits this year.",neutral
1356,1357,Ready to chill on the couch and watch a movie,neutral
1357,1358,My inner desire is to go to an isle in the middle of the Mediterranean to soak up the sun; Good night... as I dream that inner desire.,neutral
1358,1359,finally packed...thinking its time for some sleep! Ready for Chicago!,neutral
1359,1360,loves my new twitter background...my two heros...wichita and kraussey!  haha,love
1360,1361,@xsparkage http://twitpic.com/3qfqo - awww cuuute! i have a black cat too but she's only 2 months old,worry
1361,1362,@geraldnapoles College cops: they get suspicious when they see more than one person in a group together.,neutral
1362,1363,just sending a twitter from the club! i twittered u,worry
1363,1364,#frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day,sadness
1364,1365,"Bones (the show). Check. PB &amp; J. Check. Writing my play. Check. The simple joys are still here, even if the greatest are gone.",neutral
1365,1366,@SustainableSeas I do now. thanks for turning me on to them. I follow them on fb but was not here.,happiness
1366,1367,"@patricklanglois http://twitpic.com/4w52z - hope you're having loads of fun!  i love and miss you all, boys.",love
1367,1368,Really!,neutral
1368,1369,@LittleGigiGirl ?Happy Birthday to u? Happy Birthday to u? Happy Birthday to u? Happy Birthday to u? Happy Birthday to u? And many more!,love
1369,1370,"@teamwinnipeg  Gerry, THANK YOU for following me!..help spread the news...further...I think this will be cool...thank u thank u thank u!",happiness
1370,1371,@nicksantino i love youuuuu nick santino! thirteen dayssss,love
1371,1372,"@google aahh google, you never fail to make me smile http://twitpic.com/4w9rp (via @richiban)",neutral
1372,1373,Found which exit to take. Thanks @Tianjinology.,relief
1373,1374,"@joelmchale Please give a shout out to my boyfriend Ron Griffin at 10pm show in Denver. He's in the nosebleeds, so really SHOUT out",sadness
1374,1375,"Just Saw Confessions Of A Shopoholic...Totally fell in love with Hugh Dancy's accent!! :3 Need $20.00 for tomorrow, new top i want!!",love
1375,1376,watching @jtimberlake on SNL,neutral
1376,1377,is obsessing over chris pine  heehee...,neutral
1377,1378,"Jus hit the casa, changing my swag cloth. Would it be the Pradas or the Dunks tonight??",neutral
1378,1379,"Ok I'm done...  SNL time with #JustinTimberlake my vanilla BF, and @PrincessCiara my girl crush, no homo lol",happiness
1379,1380,"@torie007 have a great night, it was so nice meeting you last night! You are a sweetheart!  xoxoxo bye for now.",happiness
1380,1381,Getting ready for mothers Day!...I love my mom!!,love
1381,1382,@rootify if you've ever seen the way @atduskgreg uses his browser he probably has like 5 copies of it running.   http://bit.ly/1doEEj,worry
1382,1383,omg  @nicolekennedy i found it  thnx,worry
1383,1384,@spaaluhi bleh yeah we just got over some vog but I'm sure that's nothing compaired to what you get,neutral
1384,1385,"@mrs_nickj07 Um....Nicks Voice,Smile,Eyes,Laugh,and Hes a Great Rolemodel",happiness
1385,1386,watching 3rd JONAS ep.,neutral
1386,1387,started a great mother's day season!,happiness
1387,1388,@Hstreet96 always good to see you - even in cyberspace,happiness
1388,1389,Just realized you can get arrested for public disturbance. oh well i'll take my chances.,worry
1389,1390,@o0CHiiNKz (blinks fast) its better now ... Lol thanks :-*,happiness
1390,1391,awwww look at this motherfucking POTUS  #nerdprom,worry
1391,1392,@rafealAnthem http://www.CultureShockMag.com  shoutz 2 @DeeJaySchemes the mix on the site is gonna b nervvoouuss,neutral
1392,1393,@loveashlay How about I make some more and bring u sum?,neutral
1393,1394,@AliciaWag hehe - about NZ being the most magical place on Earth.,happiness
1394,1395,@Jakpedz you should come out!!,neutral
1395,1396,@janicejenelle - thanks... I may have narrowed the location down to the car... hoping it's there,neutral
1396,1397,Jumping im the shower after a long day of work  it shall feel ahmazing I CAN MATH!,worry
1397,1398,Watch movie must,neutral
1398,1399,@YourboyH thank you broooooooo!!!! I've been out of the twitter loop today!,sadness
1399,1400,@ Butlers watching Dr. Farmer rock out w/ the hispanic Jimmy Hendrix ... drinking Cosmos,neutral
1400,1401,@Reicya Thanx sis I'll b sure to let them know how many people r praying w/them...,worry
1401,1402,@shadowcelery It's great,happiness
1402,1403,@hismuse I sent you a message.,neutral
1403,1404,"Live from New York, it's Justin Timberlake!",neutral
1404,1405,"@miayuthao: You must rest, don't work hard  How abt Cr-chan ?",worry
1405,1406,OMJ! The 3rd episode of Jonas is too great! They are so funny. I wish I was the Pizza Girll. Lol &lt;3,love
1406,1407,wait...why didn't I know about this wedding? Aren't I supposed to be in yours and vice versa?  btw I know it's not yours,surprise
1407,1408,has decided NOT TO GO TO UNI TODAY!  http://plurk.com/p/su0yr,neutral
1408,1409,@stephenhartley Lucky...and a wife who loves me.,love
1409,1410,@phantomdata lmao I'm glad you guys liked it,happiness
1410,1411,"So twitter is a journey now.  well, okay.",worry
1411,1412,Finally off work!!!,neutral
1412,1413,"@DonGeronimo dear michael sorce, you crack me up! sincerely, me",neutral
1413,1414,@laniew the exact one i was thinking of  the bestttt.,neutral
1414,1415,Finally a Black Disney princess.,neutral
1415,1416,Surfing the web...,neutral
1416,1417,"@CaseylParker yeah, now ranga makes sense",worry
1417,1418,just listened to Domination by Pantera on Grooveshark: http://tinysong.com/36pz,neutral
1418,1419,watching my baby on snl !  baby you look greaaaaat ;),neutral
1419,1420,"@zownder Hahah, thanks for the Tradewinds Odyssey bump.",happiness
1420,1421,@flybabymoni Well the one thing where you lay on the floor I couldn't do all of them....I'm very out of shape,hate
1421,1422,my skype is - laqueshaa (just cuz everyone else is saying theirs  and i'm such a loner D,neutral
1422,1423,@nickasaur hey nick  how are youu? x,neutral
1423,1424,@dudeman718 Have you seen Wolverine?  Might want to change that pic.  There's a new sheriff in town.,neutral
1424,1425,@_supernatural_ http://twitpic.com/4w8cw - Mishaaaaaaaa!!!,neutral
1425,1426,"'Cause you have that effect on me, you do ? ?Currently loving Hey Monday. Thanks a lot, @alexrellosa.",love
1426,1427,@putrinda sti's doin' just fine  how bout you?,worry
1427,1428,@Poekasso Howz it going hun??,neutral
1428,1429,"11.40 AM. I don't wanna wake up. Shoo, roommate, shoo.",neutral
1429,1430,@glorianatheband hey guys!! saw you in st. louis and LOVED you.. would you ever play in CT?? i met you outside after and u were SO NICE!!,love
1430,1431,Almost got sharpied in the face while falling asleep  being sick sucks!!!,worry
1431,1432,@jsie We got out there and the cafe was booked solid. LOL Doesn't matter - Mum got some plants anyway.,happiness
1432,1433,"I made Christian Bale laugh today...I told him he's not my man-crush anymore   I'll post my fun interview with him very, very soon!",worry
1433,1434,@twospotgobi - thanks for the reply. Of course it doesn't really explain it  I googled it but found no explanation.,neutral
